Team,Match,Alliance,Time,X,Y
4683,35,blue,10.9,16.68,4.09
4683,35,blue,11.0,16.62,4.1
4683,35,blue,11.1,16.67,4.1
4683,35,blue,11.2,16.7,4.1
4683,35,blue,11.3,16.67,4.05
4683,35,blue,11.4,16.67,4.02
4683,35,blue,11.5,16.64,3.97
4683,35,blue,11.6,16.64,3.95
4683,35,blue,11.7,16.59,3.99
4683,35,blue,11.8,16.55,3.98
4683,35,blue,11.9,16.56,4.05
4683,35,blue,12.0,16.56,4.07
4683,35,blue,12.1,16.54,4.08
4683,35,blue,12.2,16.56,4.09
4683,35,blue,12.3,16.56,4.09
4683,35,blue,12.4,16.61,4.07
4683,35,blue,12.5,16.57,3.98
4683,35,blue,12.6,16.47,4.0
4683,35,blue,12.7,16.43,4.02
4683,35,blue,12.8,16.28,3.96
4683,35,blue,12.9,16.24,3.95
4683,35,blue,13.0,16.26,3.94
4683,35,blue,13.1,16.27,3.95
4683,35,blue,13.2,16.3,3.91
4683,35,blue,13.3,16.29,3.9
4683,35,blue,13.4,16.37,3.93
4683,35,blue,13.5,16.36,3.89
4683,35,blue,13.6,16.28,3.87
4683,35,blue,13.7,16.23,3.86
4683,35,blue,13.8,16.21,3.86
4683,35,blue,13.9,16.19,3.85
4683,35,blue,14.0,16.24,3.87
4683,35,blue,14.1,16.27,3.87
4683,35,blue,14.2,16.28,3.93
4683,35,blue,14.3,16.32,3.94
4683,35,blue,14.4,16.36,3.97
4683,35,blue,14.5,16.4,3.99
4683,35,blue,14.6,16.38,4.02
4683,35,blue,14.7,16.39,4.04
4683,35,blue,14.8,16.33,4.02
4683,35,blue,14.9,16.24,4.03
4683,35,blue,15.0,16.27,4.21
4683,35,blue,15.1,16.3,4.23
4683,35,blue,15.2,16.37,4.21
4683,35,blue,15.3,16.37,4.21
4683,35,blue,15.4,16.41,4.21
4683,35,blue,15.5,16.44,4.19
4683,35,blue,15.6,16.36,3.98
4683,35,blue,15.7,16.3,3.96
4683,35,blue,15.8,16.24,3.94
4683,35,blue,15.9,16.16,3.95
4683,35,blue,16.0,16.17,3.95
1778,35,blue,0,6.9,19.54
1778,35,blue,0.1,6.88,19.55
1778,35,blue,0.2,6.91,19.5
1778,35,blue,0.3,6.96,19.56
1778,35,blue,0.4,7.04,19.56
1778,35,blue,0.5,7.1,19.59
1778,35,blue,0.6,7.15,19.58
1778,35,blue,0.7,7.2,19.59
1778,35,blue,0.8,7.19,19.61
1778,35,blue,0.9,7.14,19.61
1778,35,blue,1.0,7.07,19.61
1778,35,blue,1.1,7.06,19.61
1778,35,blue,1.2,7.01,19.61
1778,35,blue,1.3,6.96,19.57
1778,35,blue,1.4,6.92,19.57
1778,35,blue,1.5,6.94,19.52
1778,35,blue,1.6,7.1,19.55
1778,35,blue,1.7,7.18,19.49
1778,35,blue,1.8,7.23,19.42
1778,35,blue,1.9,7.18,19.45
1778,35,blue,2.0,7.09,19.44
1778,35,blue,2.1,6.97,19.31
1778,35,blue,2.2,6.86,19.31
1778,35,blue,2.3,6.71,19.32
1778,35,blue,2.4,6.72,19.41
1778,35,blue,2.5,6.81,19.37
1778,35,blue,2.6,6.92,19.39
1778,35,blue,2.7,7.01,19.54
1778,35,blue,2.8,7.08,19.52
1778,35,blue,2.9,7.21,19.56
1778,35,blue,3.0,7.28,19.58
1778,35,blue,3.1,7.14,19.59
1778,35,blue,3.2,7.01,19.58
1778,35,blue,3.3,6.91,19.53
1778,35,blue,3.4,6.86,19.56
1778,35,blue,3.5,6.82,19.53
1778,35,blue,3.6,6.72,19.47
1778,35,blue,3.7,6.84,19.48
1778,35,blue,3.8,7.01,19.44
1778,35,blue,3.9,7.1,19.47
1778,35,blue,4.0,7.07,19.44
1778,35,blue,4.1,6.97,19.46
1778,35,blue,4.2,6.9,19.49
1778,35,blue,4.3,6.84,19.53
1778,35,blue,4.4,6.85,19.52
1778,35,blue,4.5,6.9,19.53
1778,35,blue,4.6,7.04,19.55
1778,35,blue,4.7,7.28,19.52
1778,35,blue,4.8,7.47,19.49
1778,35,blue,4.9,7.73,19.44
1778,35,blue,5.0,7.95,19.52
1778,35,blue,5.1,8.33,19.51
1778,35,blue,5.2,8.71,19.5
1778,35,blue,5.3,9.14,19.6
1778,35,blue,5.4,9.56,19.69
1778,35,blue,5.5,9.94,19.76
1778,35,blue,5.6,10.34,19.8
1778,35,blue,5.7,10.68,19.93
1778,35,blue,5.8,10.78,20.14
1778,35,blue,5.9,10.83,20.21
1778,35,blue,6.0,10.95,20.29
1778,35,blue,6.1,10.9,20.41
1778,35,blue,6.2,10.81,20.5
1778,35,blue,6.3,10.69,20.53
1778,35,blue,6.4,10.88,20.43
1778,35,blue,6.5,10.89,20.42
1778,35,blue,6.6,10.84,20.42
1778,35,blue,6.7,10.88,20.41
1778,35,blue,6.8,10.93,20.39
1778,35,blue,6.9,10.9,20.35
1778,35,blue,7.0,10.88,20.4
1778,35,blue,7.1,10.9,20.41
1778,35,blue,7.2,10.92,20.41
1778,35,blue,7.3,10.92,20.41
1778,35,blue,7.4,10.89,20.43
1778,35,blue,7.5,10.86,20.44
1778,35,blue,7.6,10.65,20.41
1778,35,blue,7.7,10.56,20.42
1778,35,blue,7.8,10.53,20.43
1778,35,blue,7.9,10.55,20.39
1778,35,blue,8.0,10.49,20.34
1778,35,blue,8.1,10.55,20.33
1778,35,blue,8.2,10.62,20.3
1778,35,blue,8.3,10.63,20.3
1778,35,blue,8.4,10.52,20.28
1778,35,blue,8.5,10.45,20.3
1778,35,blue,8.6,10.47,20.32
1778,35,blue,8.7,10.39,20.33
1778,35,blue,8.8,10.34,20.35
1778,35,blue,8.9,10.32,20.34
1778,35,blue,9.0,10.33,20.36
1778,35,blue,9.1,10.31,20.34
1778,35,blue,9.2,10.36,20.32
1778,35,blue,9.3,10.37,20.31
1778,35,blue,9.4,10.38,20.3
1778,35,blue,9.5,10.4,20.21
1778,35,blue,9.6,10.55,20.19
1778,35,blue,9.7,10.59,20.18
1778,35,blue,9.8,10.5,20.22
1778,35,blue,9.9,10.48,20.22
1778,35,blue,10.0,10.51,20.23
1778,35,blue,10.1,10.51,20.36
1778,35,blue,10.2,10.49,20.37
1778,35,blue,10.3,10.55,20.39
1778,35,blue,10.4,10.69,20.38
1778,35,blue,10.5,10.73,20.44
1778,35,blue,10.6,10.78,20.48
1778,35,blue,10.7,10.81,20.45
1778,35,blue,10.8,10.85,20.47
1778,35,blue,10.9,10.76,20.51
1778,35,blue,11.0,10.69,20.49
1778,35,blue,11.1,10.71,20.45
1778,35,blue,11.2,10.75,20.41
1778,35,blue,11.3,10.82,20.36
1778,35,blue,11.4,10.73,20.37
1778,35,blue,11.5,10.69,20.37
1778,35,blue,11.6,10.69,20.37
1778,35,blue,11.7,10.68,20.39
1778,35,blue,11.8,10.61,20.44
1778,35,blue,11.9,10.62,20.5
1778,35,blue,12.0,10.64,20.49
1778,35,blue,12.1,10.79,20.42
1778,35,blue,12.2,10.87,20.44
1778,35,blue,12.3,10.95,20.39
1778,35,blue,12.4,10.95,20.34
1778,35,blue,12.5,10.96,20.31
1778,35,blue,12.6,11.0,20.32
1778,35,blue,12.7,10.98,20.36
1778,35,blue,12.8,10.79,20.39
1778,35,blue,12.9,10.63,20.52
1778,35,blue,13.0,10.65,20.54
1778,35,blue,13.1,10.59,20.55
1778,35,blue,13.2,10.54,20.53
1778,35,blue,13.3,10.54,20.52
1778,35,blue,13.4,10.66,20.47
1778,35,blue,13.5,10.8,20.37
1778,35,blue,13.6,10.82,20.35
1778,35,blue,13.7,10.89,20.34
1778,35,blue,13.8,10.88,20.35
1778,35,blue,13.9,10.8,20.38
1778,35,blue,14.0,10.91,20.39
1778,35,blue,14.1,10.87,20.4
1778,35,blue,14.2,10.98,20.39
1778,35,blue,14.3,10.96,20.42
1778,35,blue,14.4,11.04,20.43
1778,35,blue,14.5,11.19,20.38
1778,35,blue,14.6,11.1,20.38
1778,35,blue,14.7,11.11,20.4
1778,35,blue,14.8,10.97,20.43
1778,35,blue,14.9,10.94,20.45
1778,35,blue,15.0,10.99,20.43
1778,35,blue,15.1,11.09,20.57
1778,35,blue,15.2,11.2,20.57
1778,35,blue,15.3,11.29,20.52
1778,35,blue,15.4,11.38,20.47
1778,35,blue,15.5,11.45,20.42
1778,35,blue,15.6,11.36,20.43
1778,35,blue,15.7,11.19,20.33
1778,35,blue,15.8,11.01,20.33
1778,35,blue,15.9,10.88,20.38
1778,35,blue,16.0,10.81,20.38
4513,36,red,0,41.9,11.73
4513,36,red,0.1,42.03,11.76
4513,36,red,0.2,42.16,11.79
4513,36,red,0.3,42.19,11.75
4513,36,red,0.4,42.16,11.73
4513,36,red,0.5,42.23,11.78
4513,36,red,0.6,42.23,11.75
4513,36,red,0.7,42.14,11.8
4513,36,red,0.8,42.03,11.83
4513,36,red,0.9,41.97,11.88
4513,36,red,1.0,41.84,11.85
4513,36,red,1.1,41.83,11.87
4513,36,red,1.2,41.84,11.92
4513,36,red,1.3,41.91,11.9
4513,36,red,1.4,41.98,11.85
4513,36,red,1.5,42.06,11.83
4513,36,red,1.6,42.18,11.92
4513,36,red,1.7,42.14,11.95
4513,36,red,1.8,42.12,11.97
4513,36,red,1.9,42.07,11.99
4513,36,red,2.0,42.07,12.05
4513,36,red,2.1,41.98,12.09
4513,36,red,2.2,41.93,12.03
4513,36,red,2.3,42.04,11.99
4513,36,red,2.4,42.12,11.95
4513,36,red,2.5,42.18,11.91
4513,36,red,2.6,42.17,11.89
4513,36,red,2.7,42.16,11.86
4513,36,red,2.8,42.11,11.9
4513,36,red,2.9,42.02,11.93
4513,36,red,3.0,41.96,11.96
4513,36,red,3.1,41.9,12.01
4513,36,red,3.2,41.87,12.0
4513,36,red,3.3,41.95,12.0
4513,36,red,3.4,42.08,11.96
4513,36,red,3.5,42.22,11.91
4513,36,red,3.6,42.28,11.88
4513,36,red,3.7,42.35,11.88
4513,36,red,3.8,42.38,11.91
4513,36,red,3.9,42.35,11.92
4513,36,red,4.0,42.3,11.96
4513,36,red,4.1,42.25,12.01
4513,36,red,4.2,42.3,12.0
4513,36,red,4.3,42.29,11.97
4513,36,red,4.4,42.25,11.89
4513,36,red,4.5,42.23,11.85
4513,36,red,4.6,42.32,11.82
4513,36,red,4.7,42.4,11.82
4513,36,red,4.8,42.29,11.81
4513,36,red,4.9,42.22,11.8
4513,36,red,5.0,42.2,11.86
4513,36,red,5.1,42.25,11.88
4513,36,red,5.2,42.24,11.9
4513,36,red,5.3,42.19,11.87
4513,36,red,5.4,42.21,11.84
4513,36,red,5.5,42.23,11.82
4513,36,red,5.6,42.36,11.77
4513,36,red,5.7,42.34,11.74
4513,36,red,5.8,42.38,11.69
4513,36,red,5.9,42.37,11.67
4513,36,red,6.0,42.37,11.73
4513,36,red,6.1,42.33,11.76
4513,36,red,6.2,42.25,11.83
4513,36,red,6.3,42.24,11.88
4513,36,red,6.4,42.15,11.94
4513,36,red,6.5,42.06,11.97
4513,36,red,6.6,42.02,11.99
4513,36,red,6.7,42.04,12.0
4513,36,red,6.8,42.0,12.01
4513,36,red,6.9,41.95,11.97
4513,36,red,7.0,41.85,11.98
4513,36,red,7.1,41.8,12.02
4513,36,red,7.2,41.9,12.0
4513,36,red,7.3,41.76,12.08
4513,36,red,7.4,41.59,12.13
4513,36,red,7.5,41.37,12.25
4513,36,red,7.6,41.18,12.33
4513,36,red,7.7,40.96,12.38
4513,36,red,7.8,40.53,12.53
4513,36,red,7.9,40.32,12.62
4513,36,red,8.0,40.06,12.76
4513,36,red,8.1,39.94,12.82
4513,36,red,8.2,39.87,12.83
4513,36,red,8.3,39.85,12.88
4513,36,red,8.4,39.89,12.91
4513,36,red,8.5,39.94,12.86
4513,36,red,8.6,40.09,12.81
4513,36,red,8.7,40.13,12.81
4513,36,red,8.8,40.13,12.85
4513,36,red,8.9,40.09,12.82
4513,36,red,9.0,40.11,12.77
4513,36,red,9.1,40.13,12.76
4513,36,red,9.2,40.08,12.72
4513,36,red,9.3,40.12,12.67
4513,36,red,9.4,40.19,12.63
4513,36,red,9.5,40.29,12.64
4513,36,red,9.6,40.32,12.65
4513,36,red,9.7,40.37,12.68
4513,36,red,9.8,40.42,12.69
4513,36,red,9.9,40.42,12.72
4513,36,red,10.0,40.39,12.7
4513,36,red,10.1,40.43,12.67
4513,36,red,10.2,40.42,12.65
4513,36,red,10.3,40.43,12.67
4513,36,red,10.4,40.41,12.68
4513,36,red,10.5,40.41,12.7
4513,36,red,10.6,40.35,12.75
4513,36,red,10.7,40.29,12.79
4513,36,red,10.8,40.27,12.8
4513,36,red,10.9,40.26,12.76
4513,36,red,11.0,40.3,12.72
4513,36,red,11.1,40.33,12.66
4513,36,red,11.2,40.41,12.64
4513,36,red,11.3,40.37,12.61
4513,36,red,11.4,40.33,12.61
4513,36,red,11.5,40.3,12.62
4513,36,red,11.6,40.32,12.66
4513,36,red,11.7,40.33,12.71
4513,36,red,11.8,40.39,12.71
4513,36,red,11.9,40.48,12.69
4513,36,red,12.0,40.63,12.64
4513,36,red,12.1,40.7,12.62
4513,36,red,12.2,40.69,12.59
4513,36,red,12.3,40.7,12.56
4513,36,red,12.4,40.56,12.55
4513,36,red,12.5,40.51,12.58
4513,36,red,12.6,40.41,12.61
4513,36,red,12.7,40.34,12.59
4513,36,red,12.8,40.24,12.56
4513,36,red,12.9,40.23,12.52
4513,36,red,13.0,40.36,12.51
4513,36,red,13.1,40.36,12.49
4513,36,red,13.2,40.38,12.47
4513,36,red,13.3,40.36,12.49
4513,36,red,13.4,40.41,12.52
4513,36,red,13.5,40.32,12.59
4513,36,red,13.6,40.19,12.58
4513,36,red,13.7,40.16,12.59
4513,36,red,13.8,40.19,12.63
4513,36,red,13.9,40.24,12.68
4513,36,red,14.0,40.25,12.7
4513,36,red,14.1,40.32,12.69
4513,36,red,14.2,40.43,12.73
4513,36,red,14.3,40.4,12.72
4513,36,red,14.4,40.33,12.69
4513,36,red,14.5,40.34,12.67
4513,36,red,14.6,40.29,12.7
4513,36,red,14.7,40.22,12.72
4513,36,red,14.8,40.25,12.72
4513,36,red,14.9,40.32,12.75
4513,36,red,15.0,40.36,12.74
4513,36,red,15.1,40.35,12.74
4513,36,red,15.2,40.44,12.69
4513,36,red,15.3,40.56,12.62
4513,36,red,15.4,40.51,12.57
4513,36,red,15.5,40.36,12.48
4513,36,red,15.6,40.31,12.43
4513,36,red,15.7,40.23,12.41
4513,36,red,15.8,40.13,12.38
4513,36,red,15.9,40.05,12.39
4513,36,red,16.0,40.08,12.43
2930,36,red,0,null,null
2930,36,red,0.1,42.11,3.31
2930,36,red,0.2,42.21,3.33
2930,36,red,0.3,42.26,3.37
2930,36,red,0.4,42.24,3.39
2930,36,red,0.5,42.17,3.39
2930,36,red,0.6,42.18,3.5
2930,36,red,0.7,41.96,3.52
2930,36,red,0.8,41.72,3.5
2930,36,red,0.9,41.49,3.45
2930,36,red,1.0,41.15,3.45
2930,36,red,1.1,40.9,3.49
2930,36,red,1.2,40.54,3.38
2930,36,red,1.3,40.3,3.32
2930,36,red,1.4,40.05,3.36
2930,36,red,1.5,39.83,3.4
2930,36,red,1.6,39.64,3.54
2930,36,red,1.7,39.38,3.62
2930,36,red,1.8,39.13,3.67
2930,36,red,1.9,38.94,3.71
2930,36,red,2.0,38.8,3.67
2930,36,red,2.1,38.68,3.63
2930,36,red,2.2,38.59,3.55
2930,36,red,2.3,38.66,3.45
2930,36,red,2.4,38.71,3.44
2930,36,red,2.5,38.74,3.47
2930,36,red,2.6,38.72,3.52
2930,36,red,2.7,38.67,3.59
2930,36,red,2.8,38.64,3.64
2930,36,red,2.9,38.53,3.7
2930,36,red,3.0,38.48,3.7
2930,36,red,3.1,38.45,3.72
2930,36,red,3.2,38.5,3.73
2930,36,red,3.3,38.61,3.71
2930,36,red,3.4,38.71,3.71
2930,36,red,3.5,38.84,3.69
2930,36,red,3.6,38.86,3.63
2930,36,red,3.7,38.9,3.62
2930,36,red,3.8,38.93,3.65
2930,36,red,3.9,38.86,3.73
2930,36,red,4.0,38.86,3.76
2930,36,red,4.1,38.88,3.79
2930,36,red,4.2,38.93,3.86
2930,36,red,4.3,38.93,3.91
2930,36,red,4.4,38.92,3.87
2930,36,red,4.5,38.97,3.76
2930,36,red,4.6,39.0,3.72
2930,36,red,4.7,39.01,3.7
2930,36,red,4.8,38.94,3.68
2930,36,red,4.9,38.92,3.62
2930,36,red,5.0,38.87,3.64
2930,36,red,5.1,38.93,3.66
2930,36,red,5.2,38.94,3.61
2930,36,red,5.3,38.94,3.59
2930,36,red,5.4,38.93,3.56
2930,36,red,5.5,38.98,3.58
2930,36,red,5.6,38.98,3.58
2930,36,red,5.7,38.91,3.62
2930,36,red,5.8,38.84,3.65
2930,36,red,5.9,38.81,3.7
2930,36,red,6.0,38.78,3.76
2930,36,red,6.1,38.7,3.77
2930,36,red,6.2,38.66,3.77
2930,36,red,6.3,38.63,3.76
2930,36,red,6.4,38.64,3.78
2930,36,red,6.5,38.6,3.78
2930,36,red,6.6,38.59,3.73
2930,36,red,6.7,38.57,3.71
2930,36,red,6.8,38.57,3.69
2930,36,red,6.9,38.55,3.68
2930,36,red,7.0,38.53,3.68
2930,36,red,7.1,38.5,3.71
2930,36,red,7.2,38.49,3.75
2930,36,red,7.3,38.56,3.76
2930,36,red,7.4,38.61,3.8
2930,36,red,7.5,38.64,3.81
2930,36,red,7.6,38.61,3.79
2930,36,red,7.7,38.56,3.76
2930,36,red,7.8,38.54,3.73
2930,36,red,7.9,38.48,3.72
2930,36,red,8.0,38.39,3.78
2930,36,red,8.1,38.26,3.79
2930,36,red,8.2,38.29,3.8
2930,36,red,8.3,38.38,3.87
2930,36,red,8.4,38.45,3.92
2930,36,red,8.5,38.52,3.96
2930,36,red,8.6,38.59,3.92
2930,36,red,8.7,38.69,3.91
2930,36,red,8.8,38.67,3.92
2930,36,red,8.9,38.61,3.88
2930,36,red,9.0,38.55,3.83
2930,36,red,9.1,38.51,3.83
2930,36,red,9.2,38.54,3.84
2930,36,red,9.3,38.58,3.87
2930,36,red,9.4,38.67,3.88
2930,36,red,9.5,38.75,3.87
2930,36,red,9.6,38.83,3.9
2930,36,red,9.7,38.87,3.86
2930,36,red,9.8,38.88,3.83
2930,36,red,9.9,38.88,3.82
2930,36,red,10.0,38.89,3.79
2930,36,red,10.1,38.87,3.74
2930,36,red,10.2,38.84,3.74
2930,36,red,10.3,38.83,3.76
2930,36,red,10.4,38.81,3.76
2930,36,red,10.5,38.87,3.76
2930,36,red,10.6,39.04,3.79
2930,36,red,10.7,39.09,3.82
2930,36,red,10.8,39.14,3.84
2930,36,red,10.9,39.13,3.82
2930,36,red,11.0,39.13,3.77
2930,36,red,11.1,39.13,3.74
2930,36,red,11.2,39.01,3.71
2930,36,red,11.3,38.98,3.7
2930,36,red,11.4,38.93,3.64
2930,36,red,11.5,38.87,3.7
2930,36,red,11.6,38.9,3.78
2930,36,red,11.7,38.82,3.79
2930,36,red,11.8,38.77,3.8
2930,36,red,11.9,38.71,3.8
2930,36,red,12.0,38.78,3.85
2930,36,red,12.1,38.88,3.82
2930,36,red,12.2,38.89,3.78
2930,36,red,12.3,38.91,3.75
2930,36,red,12.4,38.89,3.75
2930,36,red,12.5,38.92,3.73
2930,36,red,12.6,38.81,3.68
2930,36,red,12.7,38.72,3.65
2930,36,red,12.8,38.68,3.61
2930,36,red,12.9,38.73,3.63
2930,36,red,13.0,38.76,3.55
2930,36,red,13.1,38.73,3.53
2930,36,red,13.2,38.81,3.49
2930,36,red,13.3,38.86,3.5
2930,36,red,13.4,38.84,3.52
2930,36,red,13.5,38.74,3.51
2930,36,red,13.6,38.74,3.54
2930,36,red,13.7,38.75,3.56
2930,36,red,13.8,38.8,3.61
2930,36,red,13.9,38.86,3.6
2930,36,red,14.0,38.88,3.58
2930,36,red,14.1,38.93,3.57
2930,36,red,14.2,38.89,3.55
2930,36,red,14.3,38.83,3.51
2930,36,red,14.4,38.77,3.49
2930,36,red,14.5,38.73,3.47
2930,36,red,14.6,38.74,3.47
2930,36,red,14.7,38.66,3.49
2930,36,red,14.8,38.67,3.49
2930,36,red,14.9,38.78,3.5
2930,36,red,15.0,38.82,3.5
2930,36,red,15.1,38.85,3.49
2930,36,red,15.2,38.87,3.47
2930,36,red,15.3,38.93,3.49
2930,36,red,15.4,38.98,3.54
2930,36,red,15.5,38.9,3.53
2930,36,red,15.6,38.9,3.54
2930,36,red,15.7,38.83,3.57
2930,36,red,15.8,38.78,3.57
2930,36,red,15.9,38.79,3.55
2930,36,red,16.0,38.76,3.53
2522,36,red,0,null,null
2522,36,red,0.1,44.02,8.11
2522,36,red,0.2,44.02,8.08
2522,36,red,0.3,43.96,8.07
2522,36,red,0.4,43.72,8.11
2522,36,red,0.5,43.73,8.08
2522,36,red,0.6,43.76,8.09
2522,36,red,0.7,43.7,8.1
2522,36,red,0.8,43.75,8.16
2522,36,red,0.9,43.71,8.22
2522,36,red,1.0,43.66,8.27
2522,36,red,1.1,43.65,8.29
2522,36,red,1.2,43.62,8.23
2522,36,red,1.3,43.64,8.21
2522,36,red,1.4,43.65,8.16
2522,36,red,1.5,43.61,8.11
2522,36,red,1.6,43.59,8.08
2522,36,red,1.7,43.53,8.07
2522,36,red,1.8,43.48,8.13
2522,36,red,1.9,43.43,8.18
2522,36,red,2.0,43.42,8.2
2522,36,red,2.1,43.42,8.25
2522,36,red,2.2,43.51,8.27
2522,36,red,2.3,43.66,8.26
2522,36,red,2.4,43.77,8.21
2522,36,red,2.5,43.85,8.11
2522,36,red,2.6,43.85,8.13
2522,36,red,2.7,43.8,8.08
2522,36,red,2.8,43.64,8.04
2522,36,red,2.9,43.52,8.08
2522,36,red,3.0,43.49,8.15
2522,36,red,3.1,43.47,8.23
2522,36,red,3.2,43.53,8.22
2522,36,red,3.3,43.62,8.21
2522,36,red,3.4,43.76,8.23
2522,36,red,3.5,43.89,8.18
2522,36,red,3.6,43.92,8.13
2522,36,red,3.7,43.93,8.09
2522,36,red,3.8,43.91,8.11
2522,36,red,3.9,43.92,8.15
2522,36,red,4.0,43.93,8.22
2522,36,red,4.1,43.83,8.28
2522,36,red,4.2,43.83,8.33
2522,36,red,4.3,43.85,8.33
2522,36,red,4.4,43.83,8.29
2522,36,red,4.5,43.89,8.25
2522,36,red,4.6,43.93,8.17
2522,36,red,4.7,44.05,8.16
2522,36,red,4.8,44.17,8.22
2522,36,red,4.9,44.14,8.2
2522,36,red,5.0,44.09,8.21
2522,36,red,5.1,44.12,8.21
2522,36,red,5.2,44.15,8.2
2522,36,red,5.3,44.13,8.14
2522,36,red,5.4,43.95,7.98
2522,36,red,5.5,43.91,7.94
2522,36,red,5.6,43.98,7.92
2522,36,red,5.7,43.89,7.95
2522,36,red,5.8,43.84,7.95
2522,36,red,5.9,43.71,8.0
2522,36,red,6.0,43.76,8.06
2522,36,red,6.1,44.07,8.26
2522,36,red,6.2,44.44,8.51
2522,36,red,6.3,44.39,8.49
2522,36,red,6.4,44.34,8.51
2522,36,red,6.5,44.32,8.53
2522,36,red,6.6,44.23,8.54
2522,36,red,6.7,43.94,8.4
2522,36,red,6.8,43.55,8.2
2522,36,red,6.9,43.51,8.23
2522,36,red,7.0,43.41,8.2
2522,36,red,7.1,43.5,8.16
2522,36,red,7.2,43.45,8.17
2522,36,red,7.3,43.49,8.19
2522,36,red,7.4,43.46,8.21
2522,36,red,7.5,43.54,8.18
2522,36,red,7.6,43.58,8.25
2522,36,red,7.7,43.52,8.28
2522,36,red,7.8,43.56,8.27
2522,36,red,7.9,43.51,8.28
2522,36,red,8.0,43.46,8.22
2522,36,red,8.1,43.42,8.19
2522,36,red,8.2,43.43,8.12
2522,36,red,8.3,43.45,8.09
2522,36,red,8.4,43.54,8.07
2522,36,red,8.5,43.57,8.08
2522,36,red,8.6,43.64,8.1
2522,36,red,8.7,43.65,8.11
2522,36,red,8.8,43.63,8.11
2522,36,red,8.9,43.62,8.13
2522,36,red,9.0,43.64,8.1
2522,36,red,9.1,43.72,8.06
2522,36,red,9.2,43.66,8.02
2522,36,red,9.3,43.65,8.03
2522,36,red,9.4,43.73,8.04
2522,36,red,9.5,43.78,8.03
2522,36,red,9.6,43.77,8.06
2522,36,red,9.7,43.76,8.04
2522,36,red,9.8,43.84,8.06
2522,36,red,9.9,43.87,8.01
2522,36,red,10.0,43.91,8.0
2522,36,red,10.1,43.95,8.02
2522,36,red,10.2,43.89,7.99
2522,36,red,10.3,43.84,7.97
2522,36,red,10.4,43.81,7.97
2522,36,red,10.5,43.86,7.95
2522,36,red,10.6,43.84,7.88
2522,36,red,10.7,43.79,7.84
2522,36,red,10.8,43.82,7.85
2522,36,red,10.9,43.74,7.85
2522,36,red,11.0,43.58,7.81
2522,36,red,11.1,43.37,7.88
2522,36,red,11.2,43.14,7.94
2522,36,red,11.3,42.84,7.99
2522,36,red,11.4,42.46,7.97
2522,36,red,11.5,42.13,7.99
2522,36,red,11.6,42.02,7.94
2522,36,red,11.7,41.82,7.92
2522,36,red,11.8,41.56,7.94
2522,36,red,11.9,41.34,7.9
2522,36,red,12.0,41.22,7.88
2522,36,red,12.1,41.03,7.84
2522,36,red,12.2,40.56,7.92
2522,36,red,12.3,40.23,7.84
2522,36,red,12.4,39.93,7.76
2522,36,red,12.5,39.68,7.66
2522,36,red,12.6,39.47,7.65
2522,36,red,12.7,39.29,7.64
2522,36,red,12.8,39.14,7.52
2522,36,red,12.9,38.97,7.48
2522,36,red,13.0,38.85,7.48
2522,36,red,13.1,38.68,7.48
2522,36,red,13.2,38.35,7.48
2522,36,red,13.3,38.13,7.42
2522,36,red,13.4,37.94,7.45
2522,36,red,13.5,37.79,7.51
2522,36,red,13.6,37.62,7.5
2522,36,red,13.7,37.47,7.53
2522,36,red,13.8,37.48,7.52
2522,36,red,13.9,37.51,7.57
2522,36,red,14.0,37.46,7.61
2522,36,red,14.1,37.49,7.55
2522,36,red,14.2,37.49,7.55
2522,36,red,14.3,37.54,7.58
2522,36,red,14.4,37.57,7.61
2522,36,red,14.5,37.51,7.56
2522,36,red,14.6,37.53,7.61
2522,36,red,14.7,37.47,7.7
2522,36,red,14.8,37.57,7.73
2522,36,red,14.9,37.64,7.71
2522,36,red,15.0,37.65,7.67
2522,36,red,15.1,37.66,7.68
2522,36,red,15.2,37.69,7.62
2522,36,red,15.3,37.71,7.57
2522,36,red,15.4,37.55,7.49
2522,36,red,15.5,37.5,7.53
2522,36,red,15.6,37.53,7.54
2522,36,red,15.7,37.5,7.55
2522,36,red,15.8,37.64,7.6
2522,36,red,15.9,37.74,7.63
2522,36,red,16.0,37.93,7.73
7118,36,blue,0,7.46,18.31
7118,36,blue,0.1,7.39,18.31
7118,36,blue,0.2,7.32,18.24
7118,36,blue,0.3,7.15,18.23
7118,36,blue,0.4,6.93,18.17
7118,36,blue,0.5,6.69,18.2
7118,36,blue,0.6,6.38,18.24
7118,36,blue,0.7,6.29,18.23
7118,36,blue,0.8,6.16,18.31
7118,36,blue,0.9,5.99,18.38
7118,36,blue,1.0,5.78,18.42
7118,36,blue,1.1,5.66,18.42
7118,36,blue,1.2,5.56,18.4
7118,36,blue,1.3,5.45,18.39
7118,36,blue,1.4,5.28,18.37
7118,36,blue,1.5,5.22,18.36
7118,36,blue,1.6,5.04,18.39
7118,36,blue,1.7,4.79,18.43
7118,36,blue,1.8,4.61,18.47
7118,36,blue,1.9,4.39,18.54
7118,36,blue,2.0,4.09,18.61
7118,36,blue,2.1,3.7,18.63
7118,36,blue,2.2,3.43,18.67
7118,36,blue,2.3,3.27,18.64
7118,36,blue,2.4,3.09,18.63
7118,36,blue,2.5,2.92,18.63
7118,36,blue,2.6,2.72,18.63
7118,36,blue,2.7,2.49,18.65
